iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
2017-04-24;5.9;1.3;11;1.890555556;19.3;0;67.5
2017-04-25;11.4;4.2;20;1.86125;16.74;3;65.5
2017-04-26;5.7;4.4;9.7;1.215138889;2.76;4;91.8
2017-04-27;4.2;3.8;5.4;0.987291667;4.01;19.8;92.7
2017-04-28;5.4;4;7;1.130625;3.46;26.4;94.8
2017-04-29;6.7;3.4;12;1.429305556;15.64;0;76.7
2017-04-30;6.9;3.2;13;0.867430556;14.02;1.4;78.1
2017-05-01;8.2;3.7;14;1.324444444;25.2;0;77.5
2017-05-02;9.8;4.7;15.2;0.830347222;11.19;0.4;84.6
2017-05-03;10.4;8.6;13.2;0.883194444;9.21;16.6;88.5
2017-05-04;11.4;9.2;15.1;0.699930556;8.54;2;93.9
2017-05-05;13.1;8.4;19;0.835833333;20.5;4.2;88.5
2017-05-06;14.2;12.3;17.5;0.897777778;16.19;2.6;91.1
2017-05-07;12.8;9.1;16.5;1.91375;12.55;0.2;84.7
2017-05-08;9.4;5;13.9;2.803611111;12.02;0;79
2017-05-09;4.2;0.4;8.1;2.112222222;17.22;0;67.3
2017-05-10;5.5;-0.8;11;1.277569444;20.67;0;66.7
2017-05-11;12.8;4.5;20;0.787291667;26.99;0;56.7
2017-05-12;12.6;8.9;18.3;1.024166667;14.8;1.4;84.7
2017-05-13;12.1;11.6;13.2;0.600555556;3.89;0.8;95.4
2017-05-14;14.9;8.6;21.1;0.834791667;29.99;0.2;70.8
2017-05-15;15.7;9.1;21.7;1.045416667;22.57;0;70.6
2017-05-16;13.7;10.5;17.8;0.994305556;15.18;8.2;85.2
2017-05-17;15.9;8.3;22;0.751527778;32.46;0;64.6
2017-05-18;17.6;10;24.3;0.961666667;30.64;0;60.4
2017-05-19;19.3;10.5;26.5;1.033819444;31.06;0;58.4
2017-05-20;17.1;13;23.6;2.121041667;20.38;0;75.4
2017-05-21;14.8;11.9;20;2.604930556;10.44;0;79.2
2017-05-22;16.8;12.2;22.4;1.302986111;26.15;0;68.4
2017-05-23;17.2;12.7;24.3;0.766875;21.69;2.8;74.7
2017-05-24;12.5;9.5;15.1;2.130416667;7.55;8;88.4
2017-05-25;12.4;9.5;17.1;1.448888889;9.62;2.4;86.9
2017-05-26;14.5;9.9;19.1;1.413472222;24.3;3.2;75.9
2017-05-27;15.6;10.8;20.7;0.791805556;25.39;0;70.9
2017-05-28;18;9.8;24.8;0.849930556;33.2;0;61.2
2017-05-29;20.3;11.8;26.8;1.517986111;33.01;0;58.8
2017-05-30;21.2;15.7;29.5;1.644375;26;30.8;72.6
2017-05-31;19.1;13.9;23.3;2.237430556;23.32;0;76.5
2017-06-01;16.6;11.2;21.5;2.052986111;34.81;0;57.4
2017-06-02;16.8;8.1;23.4;1.2475;34.08;0;53.5
2017-06-03;18.1;10.9;24.5;0.675138889;33.68;0;53.2
2017-06-04;19.3;11.1;28.7;1.231111111;24.06;12.4;71.6
2017-06-05;18;14.4;22.9;0.928333333;29.42;0;71.4
2017-06-06;20.6;14.1;27.1;1.465347222;31.08;3.4;71.7
2017-06-07;16.6;12.7;20.3;1.992152778;30.81;1.8;66.8
2017-06-08;16;10.3;21.3;1.168472222;32.37;0;59.4
2017-06-09;18.1;9.7;24.9;0.775138889;33.39;0;55.3
2017-06-10;15.8;13.1;23.2;1.367291667;14.79;4.4;76.4
2017-06-11;17.8;10.7;24.3;0.896319444;32.11;0;67.5
2017-06-12;19.4;12.7;26;1.134652778;21.78;0;69.4
2017-06-13;16.7;13.1;20;2.835138889;25.93;0;62
2017-06-14;15.4;10.7;19.3;2.190138889;22.1;0;67.2
2017-06-15;16.8;8;23.1;0.493194444;30.65;0;64.8
2017-06-16;16;11.9;22.8;1.407847222;13.8;3.4;80.6
2017-06-17;12.7;11.5;14.6;2.739097222;10.23;9.8;88.8
2017-06-18;17.1;13.4;22.4;1.885208333;23.24;0;76.6
2017-06-19;20.3;12.5;27;1.008263889;26.4;0;71
2017-06-20;23;15.9;29.4;1.153541667;33.3;0;63.8
2017-06-21;19.6;14.6;24.4;1.383541667;35.04;2.8;59.2
2017-06-22;20.5;11.7;27.6;0.834305556;32.83;0;58.3
2017-06-23;19.4;16.3;24;2.710625;20.85;4;78
2017-06-24;21.2;15.7;26.2;1.436388889;27.28;0;68.4
2017-06-25;22.3;15.3;28.4;1.578611111;32.67;0;61.3
2017-06-26;21.2;17.3;26.4;1.379583333;22.47;0;66.8
2017-06-27;21.3;16.5;27.4;0.737013889;25.83;0;70.3
2017-06-28;24.3;16.8;31.9;1.383819444;27.35;0.6;66.3
2017-06-29;21.8;16.8;28.2;1.371666667;20.63;2.6;70
2017-06-30;20.3;15;24.7;1.639930556;29.37;0;58.5
2017-07-01;17.8;13.8;23.8;1.088125;17;1.2;73
2017-07-02;16.6;13.1;20.3;2.071666667;14.36;1.2;75.2
2017-07-03;16.4;10.7;20.9;2.211736111;27.04;0;64.2
2017-07-04;16.4;9.5;22.7;1.313055556;21.77;0;63.2
2017-07-05;17.3;10.4;25.5;1.062447552;23.7;7;69.3
2017-07-06;16.9;11.2;22.7;0.805138889;25.96;0;70.1
2017-07-07;17.3;10.3;23.2;0.693333333;16.35;2;78.1
2017-07-08;18.9;15.3;25.1;1.338541667;18.37;9.6;86.9
2017-07-09;20.8;13.5;27.4;1.008055556;29.74;0;70.3
2017-07-10;21.7;17.1;26.9;1.121666667;17.79;20.8;76.5
2017-07-11;19.7;16.7;23.6;1.265763889;15.04;9.2;90.7
2017-07-12;21.1;15.5;26.9;1.242916667;31.16;0.6;70.6
2017-07-13;15.3;10.4;18.6;3.004097222;15.63;0.8;77.4
2017-07-14;16.1;9.5;21.6;0.886736111;28.57;0;64.5
2017-07-15;15.1;11.9;20.6;0.893194444;20.16;10;77.6
2017-07-16;17;10.1;23.3;1.023541667;27.15;0;65.4
2017-07-17;17.9;11.7;23.4;0.895555556;13.57;0;71.4
2017-07-18;21.1;14.5;27.9;0.734027778;28.65;0;66.6
2017-07-19;22.4;15.5;29.1;0.864722222;28.91;0;64.8
2017-07-20;24.3;16.7;32.5;0.964722222;29.05;0;60.6
2017-07-21;19.7;16.5;23.1;1.094722222;10.72;10.8;89.2
2017-07-22;22;15.1;27.9;0.576527778;29.97;7.2;74.1
2017-07-23;20.7;16.5;28.4;1.109375;20.76;3.8;83.5
2017-07-24;21.4;15.3;27.4;0.797083333;25.99;0;74.1
2017-07-25;17.1;15.1;19.8;1.434583333;8.21;0;83.6
2017-07-26;16.8;11.7;21.6;0.899583333;18.75;0;67.8
2017-07-27;17.3;12.1;23.6;1.255694444;24.32;0;73
2017-07-28;18.1;13.1;25.4;1.342152778;20.9;0.2;79.8
2017-07-29;19.8;13.3;25.4;1.495;28.06;0;64.8
2017-07-30;24.1;15.2;31.8;0.655208333;30.41;0;57.1
2017-07-31;26.9;20.8;32.6;0.961805556;27.03;0;56.8
2017-08-01;27.8;19.3;34.6;0.794930556;28.95;0;57.9
2017-08-02;25.9;20.2;31.8;1.170138889;20.99;0;62.4
2017-08-03;26;17.9;34.3;1.060277778;25.24;0;62.6
2017-08-04;24.6;19.5;29.4;0.970833333;13.12;0;66.8
2017-08-05;25.1;20.3;30.6;1.094444444;29.3;0;58.4
2017-08-06;19.5;16.4;22.9;1.409027778;12.73;1.2;78.5
2017-08-07;16.2;12.3;20.1;0.829652778;15.49;2.4;77.9
2017-08-08;17.3;10.5;24.8;1.325763889;24.56;0;77.5
2017-08-09;23.3;13.3;31.7;0.874375;25.67;0;70.4
2017-08-10;26;20.5;33.2;0.9975;19.48;0;68.5
2017-08-11;26.6;19.2;34.7;1.503055556;26.89;0;62.6
2017-08-12;17.6;15.4;21.4;1.710277778;6.06;3;88.6
2017-08-13;16.5;13.9;21.4;1.096319444;11.62;0;75.2
2017-08-14;18.7;13.1;23.9;1.001597222;21.39;0;69.1
2017-08-15;19.8;12.8;26.2;1.073125;27;0;59.4
2017-08-16;22.3;14.1;29.9;1.276388889;26.98;0;58.8
2017-08-17;21.7;16.5;28.2;1.033888889;23.6;0;72.7
2017-08-18;23.9;16.3;31.4;0.61875;24.88;0;64.7
2017-08-19;20.6;15.6;27.3;1.718819444;14.03;12.4;74.1
2017-08-20;14.1;11.8;15.8;1.294861111;3.18;55.8;97.7
2017-08-21;14.1;10.3;19.7;1.685833333;19.56;2.8;82.8
2017-08-22;14.5;10.8;20.2;2.252361111;20.16;0;76.8
2017-08-23;14;11;18.2;1.55125;14.53;1;79.5
2017-08-24;16.8;9.5;23.7;1.161319444;25.34;0;66.3
2017-08-25;20.4;13.9;26.4;0.895138889;20.15;0.2;65.8
2017-08-26;19.8;15.6;26;0.540208333;16.03;0.2;82.7
2017-08-27;21.3;16.4;27.2;1.821666667;21.51;4.8;75.5
2017-08-28;16.3;12;21.1;1.223680556;17.7;0;72.6
2017-08-29;16.5;10.2;22.3;0.527777778;22.19;0;72.2
2017-08-30;18.9;10.1;27;0.692361111;24.47;0;67.2
2017-08-31;21.6;13.4;28.8;0.563263889;23.8;0;59.9
2017-09-01;19.8;13.6;26.5;1.256736111;16.81;9.8;78.8
2017-09-02;13.2;12;14.9;1.821805556;5.55;0.2;87
2017-09-03;12.4;11.2;14.4;1.68375;6.43;18.4;92.3
2017-09-04;13.7;10.7;17.5;2.388472222;13.83;0.2;78.1
2017-09-05;12.2;10.8;14.8;2.315972222;4.72;5.6;90
2017-09-06;15.3;12.6;19.8;1.360972222;8.82;2.8;89.7
2017-09-07;14;11.1;16.5;2.473819444;13.32;2.8;78.3
2017-09-08;15.4;10.2;21;1.000347222;21.82;0;68.2
2017-09-09;18.2;11;26;1.315;20.61;0;65.4
2017-09-10;20.3;14.2;26.3;0.879930556;16.63;0;67
2017-09-11;20.7;16.2;28.4;0.833958333;15.81;1.2;76.5
2017-09-12;13.9;11.5;17.9;1.750972222;4.46;18.4;93.1
2017-09-13;15.2;10.9;19.6;1.382638889;18.32;0;70.7
2017-09-14;19.5;10.9;28.2;2.136875;20.75;2.8;62.4
2017-09-15;12.5;9.1;15.5;1.199305556;8.27;0.2;73.4
2017-09-16;12.5;11;14;0.430069444;4.41;1.6;89.6
2017-09-17;12.4;10.8;14;1.503819444;3.17;28;97.1
2017-09-18;12.4;8.9;17.4;1.734305556;18.07;1;78
2017-09-19;10.4;6.2;13.4;0.909722222;5.64;5.2;90.9
2017-09-20;10.6;9.9;11.8;2.052083333;3.15;2;95.9
2017-09-21;10.4;10.1;10.7;3.368888889;1.49;25;93.4
2017-09-22;10.8;10;12.5;1.72125;2.91;1.6;94.7
2017-09-23;10.8;10;11.6;1.393402778;1.66;24.4;100
2017-09-24;13;11.1;17.6;0.394305556;9.3;12.4;94.5
2017-09-25;13.1;10.6;17.8;0.700833333;11.95;0.6;91.2
2017-09-26;11.4;9.4;14.1;0.409722222;6.05;0.2;95.7
2017-09-27;12.3;7.9;18.4;1.002013889;16.22;0;78.5
2017-09-28;10.9;4.9;17.9;0.863263889;17.62;0;75.6
2017-09-29;9;3.2;16.6;0.489861111;14.02;0;84.3
2017-09-30;9;4.1;16.4;0.565694444;13.89;0;84.2
2017-10-01;9.2;2.6;16.3;0.467152778;16.92;0;77.7
2017-10-02;10.2;3;17.6;0.570138889;16.65;0;75.6
2017-10-03;11;8.3;14.5;1.21125;3.28;13.8;86.9
2017-10-04;11.3;8.2;14.5;1.633541667;10.35;0.2;79.7
2017-10-05;11;9.6;14.4;2.284861111;3.46;1.4;77.4
2017-10-06;8.6;7.4;12.2;2.474236111;8.4;6.8;84.6
2017-10-07;8.6;5.8;12.9;1.221111111;8.86;0.4;87.7
2017-10-08;8.8;5.6;11.4;1.733611111;3.27;2;86.1
2017-10-09;7;5;10.4;1.911111111;8.99;0;81.8
2017-10-10;8.8;5.7;10.5;1.383263889;5.62;0;83.5
2017-10-11;12.3;9.4;15.4;1.421458333;6.97;0.2;84.5
2017-10-12;13.6;9.4;18.9;1.868333333;10.88;0;78.1
2017-10-13;10.6;7.8;14.1;2.637083333;6.72;0;75.6
2017-10-14;11.9;8;15.4;1.426527778;7.43;0;82.9
2017-10-15;15;11.7;19.9;1.12125;9.35;0;81.9
2017-10-16;15.6;8.5;22.8;0.7975;13.25;0;80.7
2017-10-17;16;10.1;24.6;0.43625;12.34;0;75.6
2017-10-18;15.1;9.1;23;0.214791667;11.86;0;77.6
2017-10-19;13.1;8.7;19.3;0.579375;10.78;0;83.8
2017-10-20;10.4;9.1;11.4;0.282777778;3.38;0.2;100
2017-10-21;10.4;8;13.6;0.879027778;3.49;0;96.3
2017-10-22;8.5;5.7;9.6;0.607986111;3.21;1.4;100
2017-10-23;8.3;6.6;9;1.897361111;2.37;21;99.2
2017-10-24;5.7;4;6.6;1.039166667;2.05;0;91.8
2017-10-25;6.8;2.5;12;0.913958333;4.76;0.4;92.3
2017-10-26;11.7;9.7;14.4;1.605069444;7;0.4;84.9
2017-10-27;8.9;7.3;10.7;1.960625;1.92;9.8;90.8
2017-10-28;6.6;4.5;8.1;2.513819444;2.11;1.4;88.2
2017-10-29;5.8;2.1;8.7;4.401458333;3.51;23.2;81.1
2017-10-30;3;-0.3;5.8;4.742847222;6.04;0.4;73
2017-10-31;2.3;-0.3;5.9;2.735416667;7.75;0;79.5
2017-11-01;6.4;3.6;8.1;2.299097222;3.94;0;78.8
2017-11-02;9.2;7.3;13.4;1.922430556;5.18;3.2;83.7
2017-11-03;7.8;7.2;9.2;1.235902778;2.38;0.6;91.8
2017-11-04;7.7;3.7;13;0.814722222;8.7;0;78.1
2017-11-05;8.5;5;13.8;1.480416667;6.61;0;68.7
2017-11-06;8.5;4.2;13.5;0.761875;7.04;0;77.3
2017-11-07;6.9;5.2;9.5;0.752708333;3.45;0;84.9
2017-11-08;4.6;3.6;5.5;1.192986111;1.52;0;85.9
2017-11-09;5;2.9;7.1;0.285625;1.53;0;88.7
2017-11-10;7.3;6;8.3;1.012638889;1.89;0;75.8
2017-11-11;5.2;3.8;7.1;1.668402778;5.14;1.4;74
2017-11-12;4.1;2.8;7;1.117430556;4.5;10.6;82.2
2017-11-13;3.2;1.8;4.8;1.707222222;0.99;6.8;94.5
2017-11-14;2.4;-0.6;4.6;1.060208333;4.05;0;84.5
2017-11-15;2.1;-1.2;5.7;0.454375;4.38;0;83.2
2017-11-16;2.6;-0.9;7.6;0.528888889;6.55;0;83.6
2017-11-17;3.2;1.2;4.7;0.694791667;1.37;2.4;93.7
2017-11-18;3.1;1;4.9;0.751527778;3.18;0.8;87.2
2017-11-19;3.1;1.5;5.4;1.451527778;3.8;0.6;77.6
2017-11-20;1.2;0;3.2;2.392291667;3.09;4.6;90.2
2017-11-21;1.9;0.4;3.1;0.521527778;1.8;2.6;93.7
2017-11-22;4.2;2.3;6.4;0.290069444;1.15;2.8;99.6
2017-11-23;5.6;2.5;10.5;0.678333333;5.12;0;90.4
2017-11-24;5.8;1.5;10.6;0.359375;5.33;0;85.3
2017-11-25;7.4;2.9;11.9;1.105;4.71;1;80.2
2017-11-26;3.4;-0.2;7.5;2.029375;0.94;1.4;82.6
2017-11-27;0.4;-1;2.5;0.584513889;3.48;0;87.9
2017-11-28;1.4;-1.9;4.5;0.544236111;4.04;0;74.1
2017-11-29;0.7;-0.2;2.4;0.295486111;1.14;4;89
2017-11-30;0;-0.3;0.3;0.199166667;0.39;5.6;93.3
2017-12-01;-0.8;-6.1;1.9;0.750555556;2.72;10;88.2
2017-12-02;-3.3;-7.5;-1.4;0.081319444;1.03;0;91.5
2017-12-03;-1.5;-2;-0.8;0.136180556;0.74;0;94.2
2017-12-04;-0.9;-3.6;0.5;1.157222222;1.33;3;90.2
2017-12-05;1.1;0.1;2.6;2.470277778;3.75;2;86.6
2017-12-06;3;2.2;4.1;3.064791667;0.91;0.4;87.2
2017-12-07;3;0.7;5.7;1.268819444;2.68;0;74.7
2017-12-08;3.9;1.5;6.9;0.80625;1.92;0.4;67.3
2017-12-09;0.7;-1;2.4;1.191458333;1.38;0;82.2
2017-12-10;0.4;-1.1;2.5;1.819652778;4.01;0;68.5
2017-12-11;7.6;2.2;12.1;2.387083333;2.66;0;62.5
2017-12-12;9.6;3.9;13.7;1.966527778;1.18;0;63.5
2017-12-13;1.5;-1.6;3.9;1.205763889;2.21;0;73.8
2017-12-14;2.9;-1.3;7.3;1.727361111;2.2;0;63.9
2017-12-15;2.4;0.8;5.8;1.218611111;1.56;0;70.4
2017-12-16;0.4;-1;1.3;0.894722222;1.5;0;81.6
2017-12-17;-0.1;-1.3;2;0.403611111;2.79;0;85.7
2017-12-18;-1;-2.2;-0.4;0.950833333;1.35;0;89.4
2017-12-19;-2.4;-3.6;-1.9;1.501041667;1.18;0;79.2
2017-12-20;-1.4;-2.8;-0.4;1.565555556;1.56;0;84
2017-12-21;-0.1;-2;1.7;1.184027778;1.57;1.8;88.6
2017-12-22;2.3;1.8;3;2.433402778;1.55;1.2;89.7
2017-12-23;3;1.5;6.3;3.033819444;1.46;0.4;88
2017-12-24;7;6.2;8.1;3.701875;1.23;0.4;88.5
2017-12-25;6.1;1.2;8.6;1.572569444;2.69;0;78.8
2017-12-26;1.6;-1.7;6;0.547222222;3.83;0;85.3
2017-12-27;3.1;-1.4;7.1;1.312916667;3.64;0;80.8
2017-12-28;5.8;1.5;8;1.07125;1.81;2.8;75.5
2017-12-29;0.1;-1.3;1.4;0.92;1.29;7.4;91
2017-12-30;-0.2;-2.7;2.6;0.749236111;4.42;0;78.7
2017-12-31;5.1;2.2;7.8;0.785138889;2.47;0.4;86.6
2018-01-01;4.8;2;6.8;0.611319444;2.41;0;83.9
2018-01-02;2.4;-0.7;4.9;0.766527778;3.89;0;87.5
2018-01-03;2.8;0.3;5.3;1.707638889;2.78;2.4;82
2018-01-04;4.3;1.7;7.1;1.056736111;3.33;2.2;78.1
2018-01-05;5.2;1.7;9.1;1.039861111;3.42;1.6;75.1
2018-01-06;7.1;4.8;9.5;0.250763889;2.78;0.4;86.5
2018-01-07;4.2;0.2;6.4;1.108263889;0.53;0.2;91.4
2018-01-08;-0.3;-1.9;0.4;0.309791667;0.64;1;89.4
2018-01-09;-0.7;-3.9;1.9;0.781111111;4.65;0;82
2018-01-10;2;0.6;4.2;0.759444444;2.85;0;85.5
2018-01-11;0.1;-0.3;0.5;0.257291667;0.74;1.6;95
2018-01-12;-0.2;-1.3;0.7;0.288680556;0.57;0.2;95.6
2018-01-13;-1.7;-3.5;-0.9;0;0.87;0;78
2018-01-14;-4.7;-7.1;-1.7;0.187430556;5.12;0;74.7
2018-01-15;-6.4;-8.8;-3.6;0;4.89;0;77.5
2018-01-16;-2.9;-7;1.7;0.188125;2.7;0;80.5
2018-01-17;0.9;-0.8;3.5;1.474097222;4.66;3.6;79.7
2018-01-18;1.1;-3.1;4.8;1.795277778;4.93;1.8;76
2018-01-19;1.5;-1.3;4.6;3.100416667;4.99;0;74.6
2018-01-20;-0.4;-3.3;1.8;0.686875;3.37;0;87.5
2018-01-21;-1.6;-4.3;0;0.242847222;1.24;1;90.4
2018-01-22;-3.6;-5.5;-1.3;0.114305556;2.71;1.2;87.2
2018-01-23;-4.4;-6.2;-3.4;0;2.47;0;86.6
2018-01-24;0.8;-3.6;4.3;0.600277778;3.49;3.8;81.6
2018-01-25;4.1;0.1;9.2;0.740486111;5.45;0;70.8
2018-01-26;0.5;-2.8;3.7;0.356666667;4.93;0;79.7
2018-01-27;0.4;-2.1;2;0.655694444;1.86;0.2;92.5
2018-01-28;3.5;1.2;5.4;1.730972222;3.14;0;88.9
2018-01-29;7;5;10.3;2.879722222;4.23;0;81.3
2018-01-30;4.1;1.9;7.2;3.990833333;3.34;2;70.6
