iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
2010-04-22;15.5;12.6;18.4;2.9955;17.71;0.6;61.69791667
2010-04-23;16.9;12.3;21.5;0.824166667;8.73;2.6;70.51541667
2010-04-24;18.7;13.4;24;2.579;20.77;0;59.53125
2010-04-25;17.7;10.1;25.3;2.5455;21.38;0;55.93333333
2010-04-26;19.9;12.9;26.9;2.286541667;19.48;0;83.48666667
2010-04-27;18.7;12.6;24.8;2.38875;26.83;0;85.00416667
2010-04-28;16.65;10.4;22.9;1.001708333;26.06;0;87.11916667
2010-04-29;16.3;12.3;20.3;0.898375;22.63;0;90.24583333
2010-04-30;18.05;15.4;20.7;1.038125;7.43;1.6;89.9625
2010-05-01;17.05;14.1;20;1.051583333;13.61;5.4;76.39333333
2010-05-02;16.6;13;20.2;1.917833333;20.99;0;78.11666667
2010-05-03;15.05;11.6;18.5;2.643708333;11.96;26;82.85625
2010-05-04;7;4.4;9.6;1.142541667;7.84;39.9;76.78083333
2010-05-05;8.5;4.5;12.5;1.2865;10.11;0;69.53125
2010-05-06;10;5.6;14.4;1.034458333;25.11;0;65.04541667
2010-05-07;10.6;5.4;15.8;1.217666667;27.54;0;81.49833333
2010-05-08;14.85;11.6;18.1;1.487583333;12.76;0;80.15375
2010-05-09;16.15;13.9;18.4;1.12225;10.75;1.4;85.98708333
2010-05-10;15.45;10.3;20.6;2.14525;23.06;0.2;72.255
2010-05-11;17.85;13.8;21.9;2.222791667;24.61;0.4;76.09875
2010-05-12;16.2;13.1;19.3;2.351833333;12.24;0;80.375
2010-05-13;14.3;10.5;18.1;1.545375;18.04;0;72.51708333
2010-05-14;12.45;7.9;17;1.025791667;10.73;0;72.9275
2010-05-15;12.75;7.5;18;1.788166667;22.63;0;90.57083333
2010-05-16;15.15;10.2;20.1;1.458791667;25.16;0;83.79166667
2010-05-17;15.5;10.3;20.7;1.973583333;29.81;0;71.62708333
2010-05-18;17.25;10.1;24.4;3.335166667;26.97;0;78.82583333
2010-05-19;18.4;14.4;22.4;2.930916667;27.46;0;83.9225
2010-05-20;19.6;12.7;26.5;1.343291667;29.28;0;78.70208333
2010-05-21;19.1;12.2;26;1.978083333;29.39;0;92.52083333
2010-05-22;18.6;13.4;23.8;2.836666667;29.4;0;76.23958333
2010-05-23;17.65;11;24.3;3.506458333;29.35;0;78.69291667
2010-05-24;18.05;10.6;25.5;3.389;30.1;0;77.59708333
2010-05-25;18.5;13.5;23.5;3.275916667;29.14;0;77.23625
2010-05-26;19.1;15.6;22.6;0.9425;24.3;2.4;70.12208333
2010-05-27;19.55;13.5;25.6;1.00225;27.96;0;69.48125
2010-05-28;21.15;17;25.3;1.812541667;23.79;0;89.69208333
2010-05-29;20;13.3;26.7;2.929333333;25.3;0;87.79416667
2010-05-30;21.65;18;25.3;2.128791667;17.25;0;90.25125
2010-05-31;22.35;19.5;25.2;2.600958333;17.92;0;79.87666667
2010-06-01;20.95;16.7;25.2;3.675375;28.13;0;78.89625
2010-06-02;22.2;17.9;26.5;2.952208333;24.11;0;77.33791667
2010-06-03;21.75;13.8;29.7;1.846291667;30.8;0;67.885
2010-06-04;20.2;13.9;26.5;0.837958333;30.39;0;69.66041667
2010-06-05;21.8;16.1;27.5;0.918708333;30.21;0;63.74541667
2010-06-06;21.55;18.2;24.9;1.977666667;14.17;2.2;56.66875
2010-06-07;20.05;14.3;25.8;1.745833333;28.58;0;56.88666667
2010-06-08;20.45;18.4;22.5;1.471291667;19.79;0;81.105
2010-06-09;19.4;18.8;20;1.496958333;10.6;1.2;85.01166667
2010-06-10;20.5;18.9;22.1;2.198875;6.79;0.4;84.37333333
2010-06-11;18.95;16.1;21.8;0.950125;13.11;1.8;77.71958333
2010-06-12;18.35;13.7;23;0.740541667;26.6;0;71.63708333
2010-06-13;20.95;13.5;28.4;1.7875;25.77;1.2;83.14625
2010-06-14;19;14.5;23.5;1.021708333;16.03;8.3;73.91208333
2010-06-15;16.9;13.4;20.4;1.479375;10.86;0.8;75.98958333
2010-06-16;19.1;14.9;23.3;2.112125;27.06;0;62.55375
2010-06-17;19.05;14.5;23.6;3.767083333;28.53;0;53.91708333
2010-06-18;20.4;14.3;26.5;1.697083333;29.57;0;81.8875
2010-06-19;19.9;16;23.8;1.761541667;13.96;0.8;87.74166667
2010-06-20;16.25;11.8;20.7;1.6715;25.07;0;82.9475
2010-06-21;18.25;13.5;23;0.973625;32.47;0;84.15416667
2010-06-22;19.9;13;26.8;1.524541667;31.85;0;75.8775
2010-06-23;20.55;13.1;28;3.032041667;31.66;0;71.69166667
2010-06-24;20.35;13.2;27.5;2.132166667;31.15;0;74.86916667
2010-06-25;21.55;14.8;28.3;1.578833333;29.44;0;71.47458333
2010-06-26;22;15.4;28.6;1.193166667;29.32;0;63.80833333
2010-06-27;23.25;17.1;29.4;1.369291667;29.32;0;66.86666667
2010-06-28;27.05;20.2;33.9;1.816875;21.63;0.6;79.34875
2010-06-29;28.15;22.1;34.2;2.605333333;23.98;0;82.08958333
2010-06-30;27.6;20.8;34.4;1.601333333;28.62;0;70.50583333
2010-07-01;25.7;20.5;30.9;0.906625;29.67;0;65.96791667
2010-07-02;23.75;19.4;28.1;1.255583333;29.82;0;67.56833333
2010-07-03;24.3;19.1;29.5;1.855083333;29.6;0;90.1125
2010-07-04;28.85;23.1;34.6;2.065541667;22.65;0;76.67333333
2010-07-05;27.55;22.7;32.4;0.891958333;30.47;0;70.30791667
2010-07-06;26.7;20.8;32.6;0.940458333;30.63;0;64.10125
2010-07-07;25.5;16.8;34.2;0.865125;31.29;0;67.63
2010-07-08;23.5;16.6;30.4;0.844541667;29.92;0;63.03833333
2010-07-09;25.15;22;28.3;1.114375;23.3;0.8;56.66875
2010-07-10;26.95;21.7;32.2;1.064125;27.44;0;67.69541667
2010-07-11;25.45;20.2;30.7;0.842708333;27.18;0;63.19208333
2010-07-12;25.4;22.1;28.7;0.813416667;25.34;0;64.82291667
2010-07-13;25.9;22.2;29.6;1.212125;27.16;0;64.33333333
2010-07-14;26.2;24.3;28.1;0.995958333;21.9;0;72.51041667
2010-07-15;26.2;20.4;32;0.899083333;27.72;0;68.81291667
2010-07-16;24.55;18.8;30.3;1.189291667;29.03;0;71.38583333
2010-07-17;26.3;20.5;32.1;0.994583333;25.25;0;77.275
2010-07-18;25.35;16.8;33.9;1.109791667;30.39;0;74.09125
2010-07-19;24.8;16.5;33.1;0.998125;29.28;0;65.93291667
2010-07-20;24.85;18;31.7;1.027875;28.89;0;62.88
2010-07-21;25.25;22.2;28.3;0.929916667;22.84;0;67.0525
2010-07-22;25.25;21.3;29.2;0.75375;25;3.2;63.22041667
2010-07-23;22.9;17.8;28;1.112083333;27.76;0.2;66.37875
2010-07-24;22.45;16.5;28.4;0.835791667;28.95;0;76.545
2010-07-25;23.55;17.9;29.2;1.341875;27.25;0;61.83375
2010-07-26;24.45;20;28.9;1.873666667;17.84;0;57.95125
2010-07-27;26.95;20.7;33.2;2.376125;26.01;0;67.16666667
2010-07-28;27.05;19.9;34.2;1.003666667;28.6;0;81.03583333
2010-07-29;26.5;22.7;30.3;2.160041667;26.46;0;76.28083333
2010-07-30;24.2;18.1;30.3;0.8895;28.4;0;70.74166667
2010-07-31;22.25;16.1;28.4;0.6225;28.44;0;64.92583333
2010-08-01;22.25;17.1;27.4;2.38;22.37;4.9;50.63291667
2010-08-02;23.75;19.5;28;2.545916667;14.32;4.5;41.55791667
2010-08-03;22.9;16.8;29;1.27325;21.25;0;66.63666667
2010-08-04;23.45;17.4;29.5;0.800166667;27.35;0;65.54458333
2010-08-05;23.35;19.6;27.1;2.016541667;27.64;0;68.58375
2010-08-06;22.15;14.9;29.4;1.473666667;28.56;0;71.40916667
2010-08-07;23.2;16.5;29.9;1.316166667;28.07;0;83.84333333
2010-08-08;24.45;16;32.9;2.10575;27.24;0;78.54875
2010-08-09;24.6;18.4;30.8;1.995958333;24.03;0.2;73.85916667
2010-08-10;24.6;16.5;32.7;1.763416667;24.76;0;73.99083333
2010-08-11;26.15;19.4;32.9;0.784125;24.84;0;69.72583333
2010-08-12;26.15;21.8;30.5;0.757958333;18.65;0;65.97458333
2010-08-13;21.35;14.2;28.5;1.825833333;26.72;0;67.1375
2010-08-14;23.7;19.1;28.3;0.935166667;15.17;0;67.06041667
2010-08-15;22.65;18.2;27.1;0.624583333;22.97;0;62.6525
2010-08-16;21.4;15.3;27.5;0.733083333;24.62;0;62.30416667
2010-08-17;21.15;13.6;28.7;1.290541667;26.77;0;72.95
2010-08-18;23.75;17.2;30.3;0.650833333;23.3;0;66.58333333
2010-08-19;23.05;18.2;27.9;1.474208333;20.26;0.2;86.37833333
2010-08-20;24.3;20.9;27.7;0.966583333;19.69;0;68.22458333
2010-08-21;27.35;19;35.7;0.519791667;25.21;0;60.16583333
2010-08-22;26.25;20.4;32.1;1.303875;24.98;0;60.11166667
2010-08-23;26.45;22.6;30.3;1.047708333;18.01;0;75.90958333
2010-08-24;26.75;21.6;31.9;2.479958333;24.06;0;76.02208333
2010-08-25;23.35;17.1;29.6;1.616666667;24.74;0;76.90583333
2010-08-26;24.6;18.5;30.7;1.159;19.06;0;84.33208333
2010-08-27;27.95;21.7;34.2;1.291708333;16.89;0;79.34708333
2010-08-28;25.05;21.1;29;0.931708333;20.9;0;77.53083333
2010-08-29;23.2;17.5;28.9;1.018041667;24.9;0;69.79333333
2010-08-30;21.8;16.3;27.3;1.089875;25.25;0;71.90875
2010-08-31;22.2;14.4;30;1.158375;25.45;0;67.89125
2010-09-01;16.8;10.3;23.3;1.279083333;24.31;0;65.87541667
2010-09-02;21.85;18.2;25.5;0.78475;17.48;0;60.45041667
2010-09-03;22.65;14.7;30.6;0.580666667;22.84;0;55.66708333
2010-09-04;22.7;15.9;29.5;1.620833333;20.64;0;50.93541667
2010-09-05;21.3;14.9;27.7;1.402333333;22.97;0;52.67083333
2010-09-06;20.3;15.3;25.3;1.095791667;7.66;0.6;74.44791667
2010-09-07;22.6;19.3;25.9;0.802875;9.79;1;90.125
2010-09-08;21.65;17.4;25.9;1.639958333;18.96;0;87.83791667
2010-09-09;20.7;15.7;25.7;1.061291667;21.75;0;77.7675
2010-09-10;21.9;15.4;28.4;1.616916667;22.64;0;78.11708333
2010-09-11;18.95;12.2;25.7;1.523666667;21.88;0;74.81333333
2010-09-12;21.4;13.2;29.6;1.715583333;21.51;0;79.98041667
2010-09-13;21.9;16.2;27.6;1.286958333;21.74;0;81.57291667
2010-09-14;20.75;12.2;29.3;0.744416667;19.53;0;77.6025
2010-09-15;20.95;13.4;28.5;2.42275;21.05;0;82.08333333
2010-09-16;20.05;14.1;26;1.310291667;11.47;0.8;87.21708333
2010-09-17;19.4;16.2;22.6;2.359833333;11.34;7.1;83.83708333
2010-09-18;18.9;15.4;22.4;3.394583333;14.74;0;87.15041667
2010-09-19;18.85;11;26.7;2.574833333;20.93;0;80.6275
2010-09-20;16;9.1;22.9;0.617041667;18.34;0;88.56666667
2010-09-21;19.95;17.7;22.2;0.656125;9.51;0.2;86.23666667
2010-09-22;18.3;11.4;25.2;0.603333333;19.27;0;76.22416667
2010-09-23;18.25;14.7;21.8;1.056958333;14.05;22.9;66.045
2010-09-24;20.1;16.9;23.3;0.857916667;10.48;4.5;70.95666667
2010-09-25;17.3;13.1;21.5;0.492;16.04;0;75.55083333
2010-09-26;13.75;8.8;18.7;1.322916667;19.47;0;75.56333333
2010-09-27;13.1;6.6;19.6;1.400958333;19.05;0;73.61
2010-09-28;14.2;6.8;21.6;1.947875;18.24;0;73.06375
2010-09-29;15.35;8.7;22;0.811333333;17.93;0;88.65083333
2010-09-30;17.8;10.2;25.4;0.45525;13.63;0.2;85.3225
2010-10-01;16.35;12;20.7;0.5915;13.64;0;80.045
2010-10-02;15.9;11.1;20.7;1.025333333;12.41;0;73.50583333
2010-10-03;19.7;18.4;21;3.26075;6.32;0.2;79.0525
2010-10-04;21.15;17.8;24.5;1.343625;12.15;0.4;86.69
2010-10-05;19.35;14.5;24.2;1.884291667;17.01;0;85.87458333
2010-10-06;18.25;13.4;23.1;1.609041667;14.91;0.2;78.94708333
2010-10-07;19.45;16.4;22.5;0.740416667;15.36;0;80.15541667
2010-10-08;19.85;15.9;23.8;0.964833333;14.46;0;82.12625
2010-10-09;19.7;18;21.4;1.261166667;4.8;1.8;81.84666667
2010-10-10;15.9;13.9;17.9;1.937291667;1.58;97.6;79.49875
2010-10-11;14.6;14.1;15.1;0.767958333;2.8;15.7;81.35083333
2010-10-12;18.45;14.2;22.7;1.051875;13.85;0;83.57375
2010-10-13;17.8;15.3;20.3;0.562125;13.27;0;79.33916667
2010-10-14;15.15;10.7;19.6;0.557958333;14.52;0;81.8425
2010-10-15;13.55;8.9;18.2;0.693458333;14.53;0;89.80416667
2010-10-16;12.85;8.9;16.8;1.791708333;10.82;0;87.15416667
2010-10-17;12.05;8.9;15.2;0.544166667;11.68;0;83.36666667
2010-10-18;11.1;8;14.2;1.1655;11.99;0;76.595
2010-10-19;11.95;7.6;16.3;0.729791667;14.73;0;81.85083333
2010-10-20;14.5;10.6;18.4;0.773;14.95;0;77.2975
2010-10-21;11.2;5.6;16.8;1.01375;14.02;0;77.61791667
2010-10-22;10.15;3.8;16.5;2.224333333;5.98;0;73.03625
2010-10-23;15.5;12.9;18.1;1.00925;6.6;0.2;73.23625
2010-10-24;13.85;10.8;16.9;1.647375;3.47;5.7;73.92875
2010-10-25;11.3;8.9;13.7;2.974541667;13.57;0;70.74416667
2010-10-26;11.15;6.1;16.2;1.661833333;13.62;0;73.65375
2010-10-27;10.75;2.5;19;1.120833333;12.73;0;74.62041667
2010-10-28;12.15;3.8;20.5;1.797541667;12.55;0;73.86291667
2010-10-29;12.45;7.7;17.2;1.456375;7.21;0;83.60083333
2010-10-30;15.9;13.8;18;1.449083333;0.78;0.2;83.6725
