iso-date;tavg;tmin;tmax;wind;globrad;precip;relhumid
2004-03-23;15;6.9;20.2;2.777777778;6.957259351;0;64
2004-03-24;8.8;5.9;16.7;2.944444444;6.072529835;0;78
2004-03-25;6.8;3.8;10.6;3.111111111;6.489639744;0.4;74
2004-03-26;4.4;2.8;6.7;1.138888889;10.1500624;0;78
2004-03-27;4.1;1.7;6;1.527777778;5.887339163;1.4;89
2004-03-28;3.6;-0.3;7.4;1.138888889;6.671442392;0.2;81
2004-03-29;5.1;0.3;11.2;0.972222222;15.99474001;0;72
2004-03-30;5.8;-1.5;12.3;0.944444444;18.30610443;0;69
2004-03-31;12.6;3.8;18.5;2.222222222;15.46780892;0;58
2004-04-01;12.3;6.3;19.7;1.527777778;14.2077665;0;59
2004-04-02;13.4;5.7;19.6;1.222222222;18.89926361;0;56
2004-04-03;11.8;7.6;19.1;2.944444444;13.64388232;0;49
2004-04-04;14.3;7.1;20.5;2.333333333;19.87703755;0;46
2004-04-05;11.7;8.9;18.9;1.138888889;12.18074204;1.1;82
2004-04-06;10.8;7.8;15.7;2.083333333;11.87990021;3.9;86
2004-04-07;7.6;6.3;10.8;1.527777778;9.923431232;12.7;95
2004-04-08;8.6;3.3;13.7;1.388888889;21.08842883;11.1;74
2004-04-09;8.9;3.4;12.2;1.527777778;7.623357266;0;87
2004-04-10;9.1;8.1;10.5;0.972222222;6.650868752;9.1;98
2004-04-11;9.6;8.6;10.8;0.75;6.702504676;10.9;96
2004-04-12;8.4;6.8;10.4;1.138888889;6.753668867;18;98
2004-04-13;7.4;6.6;9;1.833333333;6.804346793;13;95
2004-04-14;7.8;6.4;9;1.722222222;6.854524253;13.9;95
2004-04-15;10.9;7.5;14.2;1.388888889;12.4020276;1.9;77
2004-04-16;13.2;4.4;19;1.833333333;18.51071154;0;67
2004-04-17;13.6;10;17.5;1.138888889;9.50528133;3.3;82
2004-04-18;12.9;9.7;18.7;2.333333333;18.15199914;0.3;71
2004-04-19;13.5;9;17.3;3.722222222;11.86985829;0;67
2004-04-20;11.7;10;17.4;3.277777778;11.66485897;0.5;71
2004-04-21;13.6;9.3;21;0.972222222;13.99074071;0;79
2004-04-22;16.3;8;23.2;1.138888889;23.28074266;3;69
2004-04-23;15.8;9.2;24.1;1.388888889;20.01718748;0;72
2004-04-24;13.4;8.3;22.4;2.083333333;17.67525625;0;81
2004-04-25;10.6;8.8;11.9;0.972222222;7.369717442;4.5;96
2004-04-26;12.3;10.1;15.9;1.527777778;10.78963844;11.4;87
2004-04-27;12.7;7.7;18.7;0.972222222;18.69238596;0;73
2004-04-28;14.3;7.4;20.2;1.722222222;24.59428121;0;67
2004-04-29;17.2;8.7;24.4;0.972222222;25.21662245;0;65
2004-04-30;16.4;13.4;23.5;1.138888889;11.25831318;0;69
2004-05-01;16.5;10.7;24.3;1.388888889;20.45418672;0;76
2004-05-02;18.1;14;23.1;0.972222222;20.92872953;4.1;72
2004-05-03;17.5;10.8;23.6;0.75;25.10405944;0;64
2004-05-04;16.5;12.2;23.8;2.527777778;10.89228173;0;75
2004-05-05;16.6;12.6;23.4;0.972222222;15.74907774;4;72
2004-05-06;14.7;12.6;19.5;1.388888889;12.76736649;1.2;82
2004-05-07;11.6;9.6;16.1;1.527777778;12.53476346;6.2;86
2004-05-08;11.4;7.5;15.9;1.833333333;13.68237788;7.4;80
2004-05-09;13.6;7.6;19.8;0.972222222;25.76693055;2.7;71
2004-05-10;11.4;8.4;17.4;2.083333333;14.87510596;0;82
2004-05-11;14;6.8;19.8;1.527777778;21.16257227;0;77
2004-05-12;16.6;9.7;22.4;0.75;23.57363351;3.5;71
2004-05-13;13.2;12.1;15.8;0.972222222;8.039776309;0.1;92
2004-05-14;13.1;10.9;17.2;1.833333333;15.73154585;6.9;81
2004-05-15;12.5;8.1;18.2;1.138888889;24.69459259;0.1;69
2004-05-16;11.4;9.3;14.4;2.527777778;8.546624312;1.9;93
2004-05-17;11.4;7.6;14.9;1.138888889;16.26065631;7.6;78
2004-05-18;14;5;20.6;1.138888889;25.5270698;1.3;71
2004-05-19;17.1;10.8;23.2;1.527777778;21.50876427;0;68
2004-05-20;20;11.6;26.6;0.972222222;27.99092177;0;66
2004-05-21;20.5;11.7;28.5;1.138888889;25.78757658;0;65
2004-05-22;17.8;14;25.4;1.138888889;17.40421599;4.9;75
2004-05-23;9.4;8;14.6;0.75;8.305061954;31.9;87
2004-05-24;10.1;5.1;14.8;2.25;27.15851063;1.7;73
2004-05-25;12.7;5;18.5;0.972222222;24.23850233;0;65
2004-05-26;15.6;6.6;20.4;0.972222222;27.78581255;0;60
2004-05-27;17.5;7.4;24.3;1.138888889;26.97131325;0;65
2004-05-28;19.8;9.8;24.4;1.527777778;24.88670026;0;61
2004-05-29;16.6;13;21.6;1.833333333;20.8256811;2.3;74
2004-05-30;17.2;10.3;22.9;1.527777778;21.83498899;0;73
2004-05-31;18.1;12;24.2;1.527777778;25.24148013;0.1;79
2004-06-01;19;13.2;26.1;0.75;22.30008414;0;74
2004-06-02;17.5;14.2;23.2;0.972222222;12.15719558;0.1;83
2004-06-03;16.4;13.9;19.8;1.527777778;10.76007519;30.7;93
2004-06-04;14.3;13.5;17.4;2.722222222;8.513871186;2.4;86
2004-06-05;16;12.5;18.8;1.222222222;10.07954716;5.4;86
2004-06-06;15.7;13.8;20.6;1.388888889;10.93860371;0;91
2004-06-07;17.4;13.8;23.3;1.25;20.98253478;12.6;88
2004-06-08;19.8;13.3;25.2;1.138888889;26.93004046;0;76
2004-06-09;22.3;14.8;28.4;1.527777778;26.2341906;0;74
2004-06-10;21.3;16;26.6;1.527777778;26.10233728;5.5;83
2004-06-11;23.9;17.2;29.9;0.75;22.71726921;0;78
2004-06-12;22.3;18.2;27.3;0.972222222;21.73418693;1;80
2004-06-13;16.6;14.7;21;1.527777778;9.579160883;10.5;90
2004-06-14;18.9;15;24;0.972222222;23.86492225;5.8;83
2004-06-15;20.9;13.7;26;0.972222222;28.25145205;0;72
2004-06-16;19.3;15.7;26.1;1.527777778;25.56660871;0;75
2004-06-17;17.2;12.4;22.8;0.972222222;27.9707907;0;64
2004-06-18;20.4;10.6;25.9;0.416666667;28.95956524;0;66
2004-06-19;22.2;13.1;27.1;1.388888889;28.95728372;0;67
2004-06-20;21.2;15.7;28.8;1.722222222;21.60349932;0;72
2004-06-21;19.8;15.8;25.1;0.972222222;26.26349598;20.7;80
2004-06-22;20.4;16.3;25;0.694444444;20.74672806;0;71
2004-06-23;22.1;14;28.6;0.416666667;28.65240489;0;67
2004-06-24;22;16.8;26.6;0.75;18.04972625;0;80
2004-06-25;19.5;14.5;28.9;0.972222222;23.26712485;0;76
2004-06-26;17.6;11.8;24.6;1.138888889;27.0689708;1.5;75
2004-06-27;21.5;12.1;26.9;0.694444444;27.76233538;0;64
2004-06-28;23;15;30.5;0.75;21.82218011;0;68
2004-06-29;17.2;14.6;22.6;1.388888889;11.0886156;0.7;82
2004-06-30;18.9;12.2;25.3;0.75;24.05058488;0.5;69
2004-07-01;23.3;12;30;0.972222222;28.68562108;0;57
2004-07-02;18.9;16.2;24;0.972222222;17.81684116;0.2;80
2004-07-03;19.8;14.2;25.6;0.972222222;25.54663033;1.9;73
2004-07-04;20.6;12.2;28.5;0.75;28.76351266;0;63
2004-07-05;24;13.5;31.2;0.694444444;29.16181896;0;64
2004-07-06;26.2;16.2;33.6;1.138888889;28.01128091;0;63
2004-07-07;22.9;16.5;28.6;0.944444444;26.57938858;0;63
2004-07-08;26.8;16.6;34.8;0.75;26.69295428;0;66
2004-07-09;29.2;20.3;37.2;0.972222222;21.61029776;0;56
2004-07-10;23.2;17.6;29.8;1.138888889;26.21382856;0;64
2004-07-11;19;13.1;25.8;0.972222222;22.95795085;2;72
2004-07-12;17.7;12.6;22.4;0.972222222;19.14469834;0;69
2004-07-13;17.9;14.6;24.7;1.888888889;22.33631719;0;64
2004-07-14;16.8;12.6;22.8;2.333333333;16.42796349;0;64
2004-07-15;16.7;10.5;20.5;1.388888889;11.78592278;0;73
2004-07-16;20.7;12.3;26.2;0.75;14.97225345;0;71
2004-07-17;23.7;13.9;30.9;0.694444444;28.05983505;0;64
2004-07-18;26.4;16.8;33.4;0.972222222;28.15603059;0;60
2004-07-19;27.8;18;34.8;0.75;26.30038012;0;60
2004-07-20;27.1;17.5;35;1.388888889;26.67301391;0;61
2004-07-21;28.6;19.7;35.8;1.138888889;26.20921893;0;55
2004-07-22;27.8;19.8;35.7;0.75;26.85542949;0;57
2004-07-23;27;19;34.2;1.527777778;25.55693511;0;57
2004-07-24;24;18;31.3;1.138888889;24.81382461;0;69
2004-07-25;24.4;18.2;32.4;1.527777778;21.71914558;0;66
2004-07-26;20.7;19;26;0.972222222;11.72319755;0;87
2004-07-27;17.1;15.7;19;1.388888889;7.961360545;16.8;95
2004-07-28;15.5;14.2;17.9;1.527777778;7.92891204;21.7;87
2004-07-29;14.4;13.8;16.6;0.972222222;7.895726565;0.6;95
2004-07-30;16.4;11.8;19.6;0.972222222;7.861810567;7.1;94
2004-07-31;19.3;14.6;25;1.527777778;11.25551929;14.8;86
2004-08-01;20.8;14.5;27.9;1.138888889;25.31587475;2.7;75
2004-08-02;22;16.3;29;1.388888889;24.56632141;0;75
2004-08-03;22.2;16.4;28.4;0.75;20.81602918;0;74
2004-08-04;22.1;16.8;29.3;0.694444444;22.25228422;0;75
2004-08-05;22.5;15.3;28.8;0.972222222;25.17634758;0;76
2004-08-06;22.8;15.6;29.2;1.138888889;24.01758058;0;74
2004-08-07;23.3;16;28.9;0.972222222;21.7785164;0;73
2004-08-08;20.9;19;26.1;1.388888889;17.79086703;1;84
2004-08-09;21.3;17.9;27.8;0.75;21.09706097;0.2;83
2004-08-10;21.6;18.4;26.7;1.527777778;19.14202132;0;78
2004-08-11;23.2;16.5;29.9;0.972222222;24.57309275;0;69
2004-08-12;24.1;15.6;31.3;1.388888889;23.55192551;0;70
2004-08-13;23.6;20;29.2;0.972222222;19.73005043;0;64
2004-08-14;17.9;16.2;23.5;1.138888889;14.19461273;3.3;87
2004-08-15;19.1;14.3;24.9;1.527777778;21.43586051;0;76
2004-08-16;20;10.4;26.8;0.972222222;24.00058283;0;69
2004-08-17;20.4;13.6;28.4;1.25;24.69978229;0;64
2004-08-18;24;14;32.4;0.972222222;24.07571094;0;62
2004-08-19;26.2;18;34.1;0.944444444;23.58418131;0;62
2004-08-20;26.9;18.1;34;0.75;23.22410718;0;64
2004-08-21;22.3;17.4;30.5;1.527777778;22.08105263;0;77
2004-08-22;16.2;14.6;19.9;1.722222222;6.898080413;20;94
2004-08-23;18.7;12.2;24.4;0.75;23.43930922;8.2;76
2004-08-24;19.7;12.5;26.4;1.138888889;22.42873441;0;73
2004-08-25;22.9;16;29.5;0.972222222;18.33368677;0;73
2004-08-26;21;16.4;30.6;0.972222222;16.70244397;0;79
2004-08-27;16.7;14.9;21.6;2;13.42025024;1.6;85
2004-08-28;19.2;11.7;25.3;1.388888889;22.25295283;2.3;69
2004-08-29;19.6;11.7;27;0.694444444;21.25265972;0;76
2004-08-30;21.3;13.5;30;0.416666667;21.89941888;0;71
2004-08-31;20.8;15.4;30.2;0.75;21.02924966;0;67
2004-09-01;18.2;13.4;22.4;0.972222222;11.52256592;7.5;81
2004-09-02;19.2;15.1;25.4;0.75;13.31773264;0;78
2004-09-03;19.6;14;27.2;0.944444444;17.57873942;0;71
2004-09-04;20.2;13.4;26.1;0.972222222;10.18204986;0;74
2004-09-05;19.2;12.3;26.6;1.388888889;18.22939578;0;70
2004-09-06;18.3;11.2;26;1.388888889;16.28154552;0;72
2004-09-07;17.2;9.2;25.6;1.138888889;19.95579936;0;63
2004-09-08;19.5;9.8;27.8;1.388888889;18.13498784;0;60
2004-09-09;13.4;10.8;20.4;1.388888889;17.65709543;0;64
2004-09-10;12.3;4.8;19.1;0.944444444;19.94285975;0;62
2004-09-11;12.7;3.9;22.3;0.75;18.50039931;0;63
2004-09-12;17.4;5.3;27.5;0.75;18.73371589;0;60
2004-09-13;18.9;14.5;25.6;0.972222222;14.23598312;0;74
2004-09-14;19.6;11.2;27.2;0.972222222;16.13037884;0;76
2004-09-15;22.5;14.4;31.6;0.972222222;15.54791569;0;66
2004-09-16;16;14.8;20.9;1.138888889;5.559432388;2.6;93
2004-09-17;13.6;11.1;21;1.388888889;7.928276335;3.1;73
2004-09-18;13.1;5.9;19.5;1.722222222;11.76110401;0;79
2004-09-19;15.2;7.9;22.3;0.972222222;16.23164374;0;79
2004-09-20;15.9;8.4;24.4;0.416666667;16.10851536;0;77
2004-09-21;18.5;11.2;27.2;1.138888889;14.85735226;0;70
2004-09-22;11.9;10;18.2;0.75;5.217965151;0.5;85
2004-09-23;17.5;9;24.9;2.25;13.06377276;0;72
2004-09-24;11.4;10.2;20.2;1.138888889;5.104028339;0;92
2004-09-25;11.7;10;13.4;1.138888889;5.047127832;22.1;94
2004-09-26;11.6;8.8;12.8;0.416666667;4.99029933;7.7;96
2004-09-27;12.2;11.6;14;0.75;4.933562943;4.4;92
2004-09-28;12.5;7.8;18.3;0.222222222;11.44268592;2.2;85
2004-09-29;12.5;6.6;18.6;0.333333333;5.996186081;0;87
2004-09-30;14.9;7.3;22.1;0.75;11.98102196;0;83
2004-10-01;14.9;11.6;20.6;0.694444444;9.344340137;0;83
2004-10-02;14.7;12.2;20.4;0.972222222;11.55626215;0.7;85
2004-10-03;13.2;8.9;19.3;1.138888889;8.334623063;0;92
2004-10-04;12.5;7.4;20.8;0.75;14.64214288;0;83
2004-10-05;15;7.5;22;1.527777778;14.51126144;0;73
2004-10-06;13.8;8.6;22.5;2.083333333;14.88807073;0;70
2004-10-07;17.3;9.6;22.8;1.722222222;12.73834121;0;62
2004-10-08;15.8;13;22.5;0.333333333;11.01976386;0;76
2004-10-09;15.8;9.3;23.2;0.972222222;7.044773953;0;82
2004-10-10;12;9.3;17.4;1.527777778;4.213504219;0;96
2004-10-11;8.3;6.2;12.6;1.527777778;7.870398238;59;82
2004-10-12;7.2;2.6;11.1;3.222222222;4.494624855;0;73
2004-10-13;6.9;4.9;8;4.138888889;4.054642182;1.6;72
2004-10-14;7.6;6.6;8.3;4.138888889;4.002514123;0;83
2004-10-15;11.5;8.1;15.8;2.916666667;4.990529301;0.2;83
2004-10-16;12.3;9.8;15;2.777777778;3.899606429;2.4;89
2004-10-17;9.5;5;16.5;2.25;7.753386949;10.4;83
2004-10-18;11.5;2.1;20.1;0.972222222;10.98953243;7.4;76
2004-10-19;12.3;8.3;18.2;0.694444444;5.485864369;0;86
2004-10-20;14.3;10.7;20.2;0.972222222;9.682712081;0.3;84
2004-10-21;15.8;10.8;20.6;0.75;3.651021215;0;91
2004-10-22;13.9;11.7;17.2;1.388888889;4.405063425;0.1;95
2004-10-23;15;12.6;16.8;0.944444444;4.262367435;4;92
2004-10-24;14.2;7.3;22;0.694444444;11.04354095;0;90
2004-10-25;12.1;6.9;20.6;0.333333333;8.153128188;0;91
2004-10-26;15.5;8.7;23;0.972222222;8.928637496;0;82
2004-10-27;15.6;12;22.9;0.666666667;10.11731894;0;83
2004-10-28;16;8.8;24.1;0.972222222;10.60785071;0;76
2004-10-29;17.5;11.7;24.3;0.972222222;8.739205102;0;71
2004-10-30;18.5;12;24;1.388888889;7.318041747;0;71
2004-10-31;16.6;12;23.3;0.75;4.105535927;0;83
2004-11-01;15.8;11.6;21.1;0.972222222;4.219779788;0;88
2004-11-02;13.5;11;15.1;0.75;3.115345348;0;98
2004-11-03;12.7;9.2;17.4;2.25;4.522851379;0;83
2004-11-04;11.4;9.6;16.5;2.916666667;9.336046343;0;71
2004-11-05;9;5.8;15.6;1.722222222;9.719093405;0;77
2004-11-06;6.9;2.2;13.4;1.527777778;5.468640801;0;78
2004-11-07;6;4;9.8;0.416666667;4.321834834;0;79
2004-11-08;5;3.9;5.6;1.833333333;2.885444949;2.9;97
2004-11-09;3.8;2;9;1.527777778;7.517069899;54.9;87
2004-11-10;9.1;0.6;15.3;2.722222222;7.900030116;0;84
2004-11-11;12.5;8;16.4;2.916666667;7.449030777;0;82
2004-11-12;11.3;9.6;14.6;1.388888889;2.747856611;0.3;94
2004-11-13;9.1;5.6;16.2;1.833333333;2.715500146;1.7;95
2004-11-14;3;1.7;5.9;2.916666667;2.683975239;26.1;96
2004-11-15;3.9;1.6;4.9;2.111111111;2.653288891;36.9;97
2004-11-16;3.2;1.3;4.1;1.527777778;2.623447742;9.4;92
2004-11-17;5.9;2.6;10.2;1.138888889;4.823783288;0.7;84
2004-11-18;8.4;1.6;15.5;1.388888889;7.706864646;0;76
2004-11-19;6.8;2.3;14.2;2.25;2.539056633;0;74
2004-11-20;1.3;-0.3;5.3;2.944444444;7.300077535;9.1;79
2004-11-21;0.7;-1;4.6;2.944444444;5.773746448;0.1;78
2004-11-22;4.2;-2.6;6.5;0.972222222;5.588512475;0;69
2004-11-23;8;5.5;13.1;3.111111111;4.026208707;0.1;80
2004-11-24;1.4;0.1;6.4;3.416666667;7.628742477;0.7;76
2004-11-25;-0.9;-2.8;3.4;1.527777778;7.575184836;0;84
2004-11-26;0.5;-4.7;7.1;0.75;7.523704174;0;79
2004-11-27;3;-2.5;5.8;0.972222222;2.352541098;0;88
2004-11-28;5;0;11.3;0.972222222;7.293006759;0;84
2004-11-29;7.6;0;12.7;0.416666667;2.314843095;0;82
2004-11-30;7.2;3.6;10.8;1.527777778;3.093392209;0;91
2004-12-01;9.3;5.1;12.3;2.916666667;2.478820607;0;80
2004-12-02;14.4;7.5;17.6;1.527777778;3.382266005;1;74
2004-12-03;10.8;8.6;14.9;0.972222222;2.904641018;0;91
2004-12-04;5.2;2.9;9.6;0.75;4.12621668;10.3;92
2004-12-05;3.6;1.4;4.6;1.833333333;2.223547892;0;98
2004-12-06;2.6;1.8;4.5;1.388888889;2.211531907;0;94
2004-12-07;0.4;-0.7;3.7;1.388888889;4.069890671;0.8;99
2004-12-08;0.2;-1.3;1;1.222222222;2.190256648;0;98
2004-12-09;-0.3;-1.2;0.2;0.944444444;2.180999801;0;88
2004-12-10;0.3;-0.3;1;0.75;2.172664903;0;90
2004-12-11;0.3;0;1;0.694444444;2.165252894;0;85
2004-12-12;-1.4;-1.7;0;0.333333333;2.158764619;0;94
2004-12-13;-1.6;-1.8;-1;0.75;2.153200831;0;94
2004-12-14;-1.3;-2;-0.8;0.694444444;2.148562203;0.3;86
2004-12-15;-0.8;-2;-0.2;0.222222222;2.144849328;0;85
2004-12-16;-1.5;-1.8;-0.3;0.972222222;2.142062727;0;88
2004-12-17;0.5;-3.4;4.3;0.416666667;2.836465888;0;95
2004-12-18;4.1;1.2;6.4;2.944444444;2.139270073;10.1;92
2004-12-19;1.3;-0.9;5.4;0.972222222;6.885446066;6.9;84
2004-12-20;0.1;-0.6;1.7;1.388888889;2.140187032;0;91
2004-12-21;-1.7;-5.2;0.7;0.75;5.182446978;0;91
2004-12-22;-2.1;-3.3;0.2;0.75;2.144815343;0;95
2004-12-23;-0.1;-4.6;1.9;0.972222222;4.497093871;0;84
2004-12-24;3.3;-0.9;9.4;0.972222222;6.094433345;0;76
2004-12-25;4.3;-1.2;11.4;1.138888889;6.68009455;0;77
2004-12-26;8.6;2.7;11.1;3.416666667;3.058575294;0;71
2004-12-27;11.2;7.2;14.7;2.916666667;4.603134613;0;60
2004-12-28;2.6;0.2;11.3;1.138888889;2.180969258;0.4;95
2004-12-29;3.7;0.8;4.5;2.111111111;2.190240352;2.4;91
2004-12-30;3.2;0.5;5.8;1.527777778;5.877821677;1.6;84
2004-12-31;0.8;-2.5;4.5;0.75;6.225205487;0;92
2005-01-01;2.1;-1.6;4.2;1.527777778;2.21156027;0;93
2005-01-02;5.4;1.7;10.8;1.527777778;3.588074904;0.9;84
2005-01-03;3.7;1.6;7.4;2.333333333;6.737493052;0.7;75
2005-01-04;3.9;1.3;7.6;1.833333333;2.25047264;0;81
2005-01-05;3.9;0.7;11.4;1.527777778;5.423442936;0.8;73
2005-01-06;2.4;-2;6.2;1.388888889;3.801388834;0;87
2005-01-07;3.8;0.6;9.3;0.972222222;5.220500287;0;81
2005-01-08;5.5;-1.1;15.1;0.75;7.456505089;0;75
2005-01-09;6.1;-0.1;12.4;1.388888889;7.032693668;0;80
2005-01-10;4.4;-1.2;11;0.75;7.483351243;0;87
2005-01-11;-0.7;-3.1;2.8;0.972222222;2.373441815;0;98
2005-01-12;-0.7;-1.7;1;0.666666667;2.394658613;0;99
2005-01-13;-0.9;-1.9;-0.4;0.75;2.416780371;0;98
2005-01-14;0.4;-1.3;5.4;1.527777778;5.206317779;0;87
2005-01-15;1.1;-2.4;4.6;1.527777778;4.343380662;0;88
2005-01-16;-1.9;-5.5;4.3;1.527777778;7.744989487;0;78
2005-01-17;-3.9;-8;0.2;1.388888889;5.266478422;0;93
2005-01-18;-4.7;-6.2;0;1.388888889;4.672901214;0;95
2005-01-19;-2.3;-8.2;-0.4;0.972222222;2.568321227;0;91
2005-01-20;1.5;-5.6;5.6;0.75;6.129990472;0;80
2005-01-21;3;0.3;8.6;2;3.352392397;0.6;78
2005-01-22;2.7;-1.4;8.4;1.833333333;6.901796441;0.1;70
2005-01-23;0.8;-3;7.1;1.722222222;7.18697337;0;75
2005-01-24;0.2;-6.6;4.6;2.944444444;6.36196307;0;79
2005-01-25;-1.5;-3.2;0.8;1.722222222;2.75140021;3.2;96
2005-01-26;0.3;-1.3;1.3;1.388888889;2.784892637;17.6;98
2005-01-27;-5;-6.6;-0.1;2.527777778;2.819217539;1.8;91
2005-01-28;-8;-11;-5.2;0.75;3.699112477;0;85
2005-01-29;-5.8;-9.3;-4.7;1.527777778;2.890332693;2;88
2005-01-30;-7.4;-8.6;-5.1;1.833333333;5.66010382;2.5;84
